trace_id,time,station_id,lifecycle:transition,concept:name,org:resource,lifecycle
192-p192,2025-09-05T14:38:45.273679,station41,start,station41,station41_PROCESS,station41_PROCESS
193-p193,2025-09-05T14:38:45.364411,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
193-p193,2025-09-05T14:38:48.756679,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
199-p199,2025-09-05T14:38:49.595271,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
200-p200,2025-09-05T14:38:50.346184,station11,assign,station11,station11_LOAD,station11_LOAD
194-p194,2025-09-05T14:38:50.863938,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
195-p195,2025-09-05T14:38:51.405660,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
194-p194,2025-09-05T14:38:51.439012,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
197-p197,2025-09-05T14:38:52.159375,station31,assign,station31,station31_LOAD,station31_LOAD
199-p199,2025-09-05T14:38:52.316724,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
192-p192,2025-09-05T14:38:53.159704,station51,assign,station51,station51_LOAD,station51_LOAD
192-p192,2025-09-05T14:38:53.548606,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
200-p200,2025-09-05T14:38:53.867842,station11,start,station11,station11_PROCESS,station11_PROCESS
194-p194,2025-09-05T14:38:54.171140,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
195-p195,2025-09-05T14:38:54.373029,station41,assign,station41,station41_LOAD,station41_LOAD
197-p197,2025-09-05T14:38:55.525773,station31,start,station31,station31_PROCESS,station31_PROCESS
199-p199,2025-09-05T14:38:55.623557,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
192-p192,2025-09-05T14:38:56.620103,station51,start,station51,station51_PROCESS,station51_PROCESS
199-p199,2025-09-05T14:38:57.295845,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
189-p189,2025-09-05T14:38:57.526227,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
195-p195,2025-09-05T14:38:57.846496,station41,start,station41,station41_PROCESS,station41_PROCESS
189-p189,2025-09-05T14:38:59.780185,station71,assign,station71,station71_LOAD,station71_LOAD
199-p199,2025-09-05T14:39:00.627664,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
204-p204,2025-09-05T14:39:00.954542,corner2,start,corner2,corner2_START,corner2_START
189-p189,2025-09-05T14:39:03.065025,station71,start,station71,station71_PROCESS,station71_PROCESS
204-p204,2025-09-05T14:39:03.192185,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
188-p188,2025-09-05T14:39:03.560780,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
195-p195,2025-09-05T14:39:05.512602,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
195-p195,2025-09-05T14:39:06.202917,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
195-p195,2025-09-05T14:39:08.910062,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
188-p188,2025-09-05T14:39:08.985539,station61,assign,station61,station61_LOAD,station61_LOAD
189-p189,2025-09-05T14:39:09.276729,corner1,start,corner1,corner1_RETURN,corner1_RETURN
189-p189,2025-09-05T14:39:09.887024,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
200-p200,2025-09-05T14:39:10.130770,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
195-p195,2025-09-05T14:39:10.397129,station52,assign,station52,station52_LOAD,station52_LOAD
201-p201,2025-09-05T14:39:10.856939,station11,assign,station11,station11_LOAD,station11_LOAD
189-p189,2025-09-05T14:39:11.170567,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
197-p197,2025-09-05T14:39:11.856856,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
188-p188,2025-09-05T14:39:12.365305,station61,start,station61,station61_PROCESS,station61_PROCESS
195-p195,2025-09-05T14:39:13.856274,station52,start,station52,station52_PROCESS,station52_PROCESS
197-p197,2025-09-05T14:39:13.955677,station41,assign,station41,station41_LOAD,station41_LOAD
201-p201,2025-09-05T14:39:14.352195,station11,start,station11,station11_PROCESS,station11_PROCESS
200-p200,2025-09-05T14:39:15.531341,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
197-p197,2025-09-05T14:39:17.413496,station41,start,station41,station41_PROCESS,station41_PROCESS
193-p193,2025-09-05T14:39:18.241792,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
200-p200,2025-09-05T14:39:18.842532,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
191-p191,2025-09-05T14:39:19.663261,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
189-p189,2025-09-05T14:39:20.225554,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
200-p200,2025-09-05T14:39:20.522330,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
193-p193,2025-09-05T14:39:21.653105,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
191-p191,2025-09-05T14:39:22.967802,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
192-p192,2025-09-05T14:39:23.650328,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
199-p199,2025-09-05T14:39:23.807012,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
200-p200,2025-09-05T14:39:23.845248,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
192-p192,2025-09-05T14:39:24.263935,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
193-p193,2025-09-05T14:39:25.095307,station51,assign,station51,station51_LOAD,station51_LOAD
192-p192,2025-09-05T14:39:27.034085,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
199-p199,2025-09-05T14:39:27.121493,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
193-p193,2025-09-05T14:39:28.540681,station51,start,station51,station51_PROCESS,station51_PROCESS
197-p197,2025-09-05T14:39:28.861708,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
197-p197,2025-09-05T14:39:29.371199,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
194-p194,2025-09-05T14:39:29.702789,station41,assign,station41,station41_LOAD,station41_LOAD
201-p201,2025-09-05T14:39:30.468495,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
198-p198,2025-09-05T14:39:30.524590,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
202-p202,2025-09-05T14:39:31.223708,station11,assign,station11,station11_LOAD,station11_LOAD
191-p191,2025-09-05T14:39:31.369698,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
197-p197,2025-09-05T14:39:32.769616,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
194-p194,2025-09-05T14:39:33.141434,station41,start,station41,station41_PROCESS,station41_PROCESS
201-p201,2025-09-05T14:39:33.450260,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
197-p197,2025-09-05T14:39:34.385850,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
191-p191,2025-09-05T14:39:34.712141,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
202-p202,2025-09-05T14:39:34.735298,station11,start,station11,station11_PROCESS,station11_PROCESS
199-p199,2025-09-05T14:39:35.561453,station22,assign,station22,station22_LOAD,station22_LOAD
198-p198,2025-09-05T14:39:35.762616,station31,assign,station31,station31_LOAD,station31_LOAD
201-p201,2025-09-05T14:39:36.775154,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
197-p197,2025-09-05T14:39:37.674444,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
188-p188,2025-09-05T14:39:38.190052,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
199-p199,2025-09-05T14:39:38.866528,station22,start,station22,station22_PROCESS,station22_PROCESS
192-p192,2025-09-05T14:39:38.951765,station61,assign,station61,station61_LOAD,station61_LOAD
198-p198,2025-09-05T14:39:39.044491,station31,start,station31,station31_PROCESS,station31_PROCESS
201-p201,2025-09-05T14:39:39.687518,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
188-p188,2025-09-05T14:39:40.663588,station71,assign,station71,station71_LOAD,station71_LOAD
194-p194,2025-09-05T14:39:40.902278,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
194-p194,2025-09-05T14:39:41.267086,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
192-p192,2025-09-05T14:39:42.306468,station61,start,station61,station61_PROCESS,station61_PROCESS
201-p201,2025-09-05T14:39:43.029683,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
188-p188,2025-09-05T14:39:43.991072,station71,start,station71,station71_PROCESS,station71_PROCESS
194-p194,2025-09-05T14:39:44.298898,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
195-p195,2025-09-05T14:39:44.560719,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
194-p194,2025-09-05T14:39:45.916894,station52,assign,station52,station52_LOAD,station52_LOAD
200-p200,2025-09-05T14:39:46.825472,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
194-p194,2025-09-05T14:39:49.437662,station52,start,station52,station52_PROCESS,station52_PROCESS
200-p200,2025-09-05T14:39:50.121078,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
202-p202,2025-09-05T14:39:50.970844,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
203-p203,2025-09-05T14:39:51.738617,station11,assign,station11,station11_LOAD,station11_LOAD
200-p200,2025-09-05T14:39:51.788677,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
188-p188,2025-09-05T14:39:52.318366,corner1,start,corner1,corner1_RETURN,corner1_RETURN
188-p188,2025-09-05T14:39:52.784497,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
202-p202,2025-09-05T14:39:53.773194,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
188-p188,2025-09-05T14:39:54.201265,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
200-p200,2025-09-05T14:39:55.135252,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
203-p203,2025-09-05T14:39:55.259179,station11,start,station11,station11_PROCESS,station11_PROCESS
198-p198,2025-09-05T14:39:55.366471,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
193-p193,2025-09-05T14:39:55.632528,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
191-p191,2025-09-05T14:39:56.093164,station31,assign,station31,station31_LOAD,station31_LOAD
193-p193,2025-09-05T14:39:56.184502,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
202-p202,2025-09-05T14:39:57.084304,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
198-p198,2025-09-05T14:39:57.712770,station41,assign,station41,station41_LOAD,station41_LOAD
202-p202,2025-09-05T14:39:58.774385,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
193-p193,2025-09-05T14:39:59.016568,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
191-p191,2025-09-05T14:39:59.456025,station31,start,station31,station31_PROCESS,station31_PROCESS
198-p198,2025-09-05T14:40:01.075062,station41,start,station41,station41_PROCESS,station41_PROCESS
202-p202,2025-09-05T14:40:02.080381,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
188-p188,2025-09-05T14:40:03.200309,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
205-p205,2025-09-05T14:40:03.406426,corner2,start,corner2,corner2_START,corner2_START
205-p205,2025-09-05T14:40:05.667023,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
192-p192,2025-09-05T14:40:07.924574,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
201-p201,2025-09-05T14:40:08.428383,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
198-p198,2025-09-05T14:40:08.916417,station51,assign,station51,station51_LOAD,station51_LOAD
198-p198,2025-09-05T14:40:09.436345,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
197-p197,2025-09-05T14:40:10.287937,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
192-p192,2025-09-05T14:40:10.517851,station71,assign,station71,station71_LOAD,station71_LOAD
203-p203,2025-09-05T14:40:11.414259,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
201-p201,2025-09-05T14:40:11.747595,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
204-p204,2025-09-05T14:40:12.165201,station11,assign,station11,station11_LOAD,station11_LOAD
198-p198,2025-09-05T14:40:12.319662,station51,start,station51,station51_PROCESS,station51_PROCESS
201-p201,2025-09-05T14:40:13.383267,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
197-p197,2025-09-05T14:40:13.700622,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
192-p192,2025-09-05T14:40:13.878894,station71,start,station71,station71_PROCESS,station71_PROCESS
203-p203,2025-09-05T14:40:14.374206,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
195-p195,2025-09-05T14:40:14.541942,station41,assign,station41,station41_LOAD,station41_LOAD
197-p197,2025-09-05T14:40:15.186301,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
204-p204,2025-09-05T14:40:15.610461,station11,start,station11,station11_PROCESS,station11_PROCESS
191-p191,2025-09-05T14:40:15.761406,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
194-p194,2025-09-05T14:40:16.458152,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
201-p201,2025-09-05T14:40:16.697738,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
203-p203,2025-09-05T14:40:17.677164,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
195-p195,2025-09-05T14:40:17.879753,station41,start,station41,station41_PROCESS,station41_PROCESS
200-p200,2025-09-05T14:40:18.501923,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
197-p197,2025-09-05T14:40:18.587285,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
191-p191,2025-09-05T14:40:18.703380,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
197-p197,2025-09-05T14:40:20.251000,station52,assign,station52,station52_LOAD,station52_LOAD
194-p194,2025-09-05T14:40:21.737716,station61,assign,station61,station61_LOAD,station61_LOAD
200-p200,2025-09-05T14:40:21.806343,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
191-p191,2025-09-05T14:40:22.111019,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
192-p192,2025-09-05T14:40:23.084543,corner1,start,corner1,corner1_RETURN,corner1_RETURN
192-p192,2025-09-05T14:40:23.175151,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
191-p191,2025-09-05T14:40:23.649713,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
199-p199,2025-09-05T14:40:23.769011,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
197-p197,2025-09-05T14:40:23.771304,station52,start,station52,station52_PROCESS,station52_PROCESS
203-p203,2025-09-05T14:40:24.614604,station22,assign,station22,station22_LOAD,station22_LOAD
192-p192,2025-09-05T14:40:24.983206,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
202-p202,2025-09-05T14:40:25.067406,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
194-p194,2025-09-05T14:40:25.149740,station61,start,station61,station61_PROCESS,station61_PROCESS
191-p191,2025-09-05T14:40:27.052450,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
203-p203,2025-09-05T14:40:28.012758,station22,start,station22,station22_PROCESS,station22_PROCESS
202-p202,2025-09-05T14:40:28.376452,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
191-p191,2025-09-05T14:40:28.586579,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
195-p195,2025-09-05T14:40:28.775262,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
200-p200,2025-09-05T14:40:28.854362,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
199-p199,2025-09-05T14:40:28.921411,station31,assign,station31,station31_LOAD,station31_LOAD
195-p195,2025-09-05T14:40:29.212982,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
193-p193,2025-09-05T14:40:30.050799,station41,assign,station41,station41_LOAD,station41_LOAD
204-p204,2025-09-05T14:40:31.633609,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
191-p191,2025-09-05T14:40:31.959430,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
199-p199,2025-09-05T14:40:32.142866,station31,start,station31,station31_PROCESS,station31_PROCESS
195-p195,2025-09-05T14:40:32.179799,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
200-p200,2025-09-05T14:40:32.199270,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
205-p205,2025-09-05T14:40:32.370273,station11,assign,station11,station11_LOAD,station11_LOAD
202-p202,2025-09-05T14:40:33.034338,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
193-p193,2025-09-05T14:40:33.515618,station41,start,station41,station41_PROCESS,station41_PROCESS
195-p195,2025-09-05T14:40:33.806421,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
192-p192,2025-09-05T14:40:33.982917,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
204-p204,2025-09-05T14:40:34.726578,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
205-p205,2025-09-05T14:40:35.895390,station11,start,station11,station11_PROCESS,station11_PROCESS
202-p202,2025-09-05T14:40:36.362485,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
195-p195,2025-09-05T14:40:37.099259,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
204-p204,2025-09-05T14:40:38.054871,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
198-p198,2025-09-05T14:40:39.448356,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
204-p204,2025-09-05T14:40:39.748008,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
198-p198,2025-09-05T14:40:40.318631,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
193-p193,2025-09-05T14:40:41.168555,station51,assign,station51,station51_LOAD,station51_LOAD
193-p193,2025-09-05T14:40:41.632759,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
198-p198,2025-09-05T14:40:42.768425,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
204-p204,2025-09-05T14:40:43.057923,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
193-p193,2025-09-05T14:40:44.621175,station51,start,station51,station51_PROCESS,station51_PROCESS
196-p196,2025-09-05T14:40:44.727465,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
196-p196,2025-09-05T14:40:44.771731,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
201-p201,2025-09-05T14:40:45.562139,station21,assign,station21,station21_LOAD,station21_LOAD
206-p206,2025-09-05T14:40:46.804155,corner2,start,corner2,corner2_START,corner2_START
196-p196,2025-09-05T14:40:48.094273,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
199-p199,2025-09-05T14:40:48.601134,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
201-p201,2025-09-05T14:40:49.013936,station21,start,station21,station21_PROCESS,station21_PROCESS
206-p206,2025-09-05T14:40:49.038569,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
197-p197,2025-09-05T14:40:50.604615,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
194-p194,2025-09-05T14:40:50.748668,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
199-p199,2025-09-05T14:40:50.785446,station41,assign,station41,station41_LOAD,station41_LOAD
205-p205,2025-09-05T14:40:51.762537,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
194-p194,2025-09-05T14:40:53.439132,station71,assign,station71,station71_LOAD,station71_LOAD
206-p206,2025-09-05T14:40:54.146680,station11,assign,station11,station11_LOAD,station11_LOAD
199-p199,2025-09-05T14:40:54.161632,station41,start,station41,station41_PROCESS,station41_PROCESS
196-p196,2025-09-05T14:40:54.825540,station31,assign,station31,station31_LOAD,station31_LOAD
205-p205,2025-09-05T14:40:54.965372,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
194-p194,2025-09-05T14:40:56.739947,station71,start,station71,station71_PROCESS,station71_PROCESS
206-p206,2025-09-05T14:40:57.684590,station11,start,station11,station11_PROCESS,station11_PROCESS
196-p196,2025-09-05T14:40:58.058448,station31,start,station31,station31_PROCESS,station31_PROCESS
191-p191,2025-09-05T14:40:58.192944,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
205-p205,2025-09-05T14:40:58.302424,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
200-p200,2025-09-05T14:40:59.113331,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
205-p205,2025-09-05T14:41:00.068645,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
191-p191,2025-09-05T14:41:01.586665,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
200-p200,2025-09-05T14:41:02.433727,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
191-p191,2025-09-05T14:41:03.120825,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
202-p202,2025-09-05T14:41:03.251170,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
205-p205,2025-09-05T14:41:03.402986,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
194-p194,2025-09-05T14:41:03.578206,corner1,start,corner1,corner1_RETURN,corner1_RETURN
194-p194,2025-09-05T14:41:03.861355,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
200-p200,2025-09-05T14:41:04.244307,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
194-p194,2025-09-05T14:41:05.482737,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
191-p191,2025-09-05T14:41:06.519017,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
202-p202,2025-09-05T14:41:06.559010,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
195-p195,2025-09-05T14:41:07.024408,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
204-p204,2025-09-05T14:41:07.380655,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
200-p200,2025-09-05T14:41:07.571982,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
191-p191,2025-09-05T14:41:08.198629,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
195-p195,2025-09-05T14:41:10.444555,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
204-p204,2025-09-05T14:41:10.701686,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
198-p198,2025-09-05T14:41:11.280441,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
191-p191,2025-09-05T14:41:11.518005,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
193-p193,2025-09-05T14:41:13.612212,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
206-p206,2025-09-05T14:41:13.747323,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
196-p196,2025-09-05T14:41:13.984900,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
193-p193,2025-09-05T14:41:14.100326,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
203-p203,2025-09-05T14:41:14.231106,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
194-p194,2025-09-05T14:41:14.461654,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
198-p198,2025-09-05T14:41:14.672547,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
195-p195,2025-09-05T14:41:14.948195,station51,assign,station51,station51_LOAD,station51_LOAD
202-p202,2025-09-05T14:41:15.075688,station22,assign,station22,station22_LOAD,station22_LOAD
197-p197,2025-09-05T14:41:15.513910,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
206-p206,2025-09-05T14:41:16.660080,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
193-p193,2025-09-05T14:41:16.913995,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
207-p207,2025-09-05T14:41:18.274273,corner2,start,corner2,corner2_START,corner2_START
195-p195,2025-09-05T14:41:18.404736,station51,start,station51,station51_PROCESS,station51_PROCESS
202-p202,2025-09-05T14:41:18.442334,station22,start,station22,station22_PROCESS,station22_PROCESS
197-p197,2025-09-05T14:41:18.930865,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
198-p198,2025-09-05T14:41:19.246025,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
204-p204,2025-09-05T14:41:19.265696,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
203-p203,2025-09-05T14:41:19.334352,station31,assign,station31,station31_LOAD,station31_LOAD
196-p196,2025-09-05T14:41:19.759594,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
206-p206,2025-09-05T14:41:19.958751,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
207-p207,2025-09-05T14:41:20.512025,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
203-p203,2025-09-05T14:41:22.602618,station31,start,station31,station31_PROCESS,station31_PROCESS
204-p204,2025-09-05T14:41:22.609464,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
198-p198,2025-09-05T14:41:22.653633,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
196-p196,2025-09-05T14:41:23.159837,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
206-p206,2025-09-05T14:41:23.447357,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
197-p197,2025-09-05T14:41:23.487473,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
193-p193,2025-09-05T14:41:24.112067,station61,assign,station61,station61_LOAD,station61_LOAD
198-p198,2025-09-05T14:41:24.279471,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
207-p207,2025-09-05T14:41:25.632750,station11,assign,station11,station11_LOAD,station11_LOAD
205-p205,2025-09-05T14:41:26.161833,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
206-p206,2025-09-05T14:41:26.770290,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
197-p197,2025-09-05T14:41:26.861657,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
193-p193,2025-09-05T14:41:27.562985,station61,start,station61,station61_PROCESS,station61_PROCESS
